20260313-060106-4354 12185 * main            (server.cc:217):    Starting server.
20260313-060135-4882 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060135-5941 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060135-6956 12185 * SendRequest     (client.cc:198):    Sending client request with id 48 (shardtag=111669149705 predlist_size=1)
20260313-060135-6958 12185 * SendRequest     (client.cc:198):    Sending client request with id 49 (shardtag=111669149706 predlist_size=1)
20260313-060135-6993 12185 * SendRequest     (client.cc:198):    Sending client request with id 50 (shardtag=128849018886 predlist_size=1)
20260313-060135-7593 12185 * SendRequest     (client.cc:198):    Sending client request with id 51 (shardtag=25769803781 predlist_size=1)
20260313-060135-7594 12185 * SendRequest     (client.cc:198):    Sending client request with id 52 (shardtag=25769803782 predlist_size=1)
20260313-060135-7853 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060135-7882 12185 * SendRequest     (client.cc:198):    Sending client request with id 53 (shardtag=77309411332 predlist_size=1)
20260313-060135-7951 12185 * SendRequest     (client.cc:198):    Sending client request with id 54 (shardtag=8589934602 predlist_size=1)
20260313-060135-8054 12185 * SendRequest     (client.cc:198):    Sending client request with id 55 (shardtag=94489280517 predlist_size=1)
20260313-060135-8056 12185 * SendRequest     (client.cc:198):    Sending client request with id 56 (shardtag=94489280518 predlist_size=1)
20260313-060135-8057 12185 * SendRequest     (client.cc:198):    Sending client request with id 57 (shardtag=94489280519 predlist_size=1)
20260313-060135-8873 12185 * SendRequest     (client.cc:198):    Sending client request with id 58 (shardtag=42949672970 predlist_size=1)
20260313-060135-8875 12185 * SendRequest     (client.cc:198):    Sending client request with id 59 (shardtag=42949672971 predlist_size=1)
20260313-060135-8876 12185 * SendRequest     (client.cc:198):    Sending client request with id 60 (shardtag=42949672972 predlist_size=1)
20260313-060135-9899 12185 * SendRequest     (client.cc:198):    Sending client request with id 61 (shardtag=60129542150 predlist_size=1)
20260313-060136-3094 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060136-3629 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060136-3908 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060136-3911 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060136-5921 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060136-6643 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060136-7055 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060136-8021 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060136-9959 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060137-1045 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060137-3049 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060137-3113 12185 * SendRequest     (client.cc:198):    Sending client request with id 62 (shardtag=8589934603 predlist_size=0)
20260313-060137-3115 12185 * SendRequest     (client.cc:198):    Sending client request with id 63 (shardtag=8589934604 predlist_size=1)
20260313-060137-3116 12185 * SendRequest     (client.cc:198):    Sending client request with id 64 (shardtag=8589934605 predlist_size=1)
20260313-060137-3118 12185 * SendRequest     (client.cc:198):    Sending client request with id 65 (shardtag=8589934606 predlist_size=1)
20260313-060137-3119 12185 * SendRequest     (client.cc:198):    Sending client request with id 66 (shardtag=8589934607 predlist_size=1)
20260313-060137-3135 12185 * SendRequest     (client.cc:198):    Sending client request with id 67 (shardtag=128849018887 predlist_size=1)
20260313-060137-3137 12185 * SendRequest     (client.cc:198):    Sending client request with id 68 (shardtag=128849018888 predlist_size=1)
20260313-060137-3961 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060137-4150 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060137-5115 12185 * SendRequest     (client.cc:198):    Sending client request with id 69 (shardtag=111669149707 predlist_size=1)
20260313-060137-5116 12185 * SendRequest     (client.cc:198):    Sending client request with id 70 (shardtag=111669149708 predlist_size=1)
20260313-060137-5118 12185 * SendRequest     (client.cc:198):    Sending client request with id 71 (shardtag=111669149709 predlist_size=1)
20260313-060137-5119 12185 * SendRequest     (client.cc:198):    Sending client request with id 72 (shardtag=111669149710 predlist_size=1)
20260313-060137-6016 12185 * SendRequest     (client.cc:198):    Sending client request with id 73 (shardtag=42949672973 predlist_size=1)
20260313-060137-6018 12185 * SendRequest     (client.cc:198):    Sending client request with id 74 (shardtag=42949672974 predlist_size=1)
20260313-060137-6019 12185 * SendRequest     (client.cc:198):    Sending client request with id 75 (shardtag=42949672975 predlist_size=1)
20260313-060137-6020 12185 * SendRequest     (client.cc:198):    Sending client request with id 76 (shardtag=42949672976 predlist_size=1)
20260313-060137-6022 12185 * SendRequest     (client.cc:198):    Sending client request with id 77 (shardtag=42949672977 predlist_size=1)
20260313-060137-6143 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060137-6159 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060137-7025 12185 * SendRequest     (client.cc:198):    Sending client request with id 78 (shardtag=77309411333 predlist_size=1)
20260313-060137-7027 12185 * SendRequest     (client.cc:198):    Sending client request with id 79 (shardtag=77309411334 predlist_size=1)
20260313-060137-7028 12185 * SendRequest     (client.cc:198):    Sending client request with id 80 (shardtag=77309411335 predlist_size=1)
20260313-060137-7030 12185 * SendRequest     (client.cc:198):    Sending client request with id 81 (shardtag=77309411336 predlist_size=1)
20260313-060137-7206 12185 * SendRequest     (client.cc:198):    Sending client request with id 82 (shardtag=94489280520 predlist_size=1)
20260313-060137-7208 12185 * SendRequest     (client.cc:198):    Sending client request with id 83 (shardtag=94489280521 predlist_size=1)
20260313-060137-7209 12185 * SendRequest     (client.cc:198):    Sending client request with id 84 (shardtag=94489280522 predlist_size=1)
20260313-060137-7211 12185 * SendRequest     (client.cc:198):    Sending client request with id 85 (shardtag=94489280523 predlist_size=1)
20260313-060137-9055 12185 * SendRequest     (client.cc:198):    Sending client request with id 86 (shardtag=60129542151 predlist_size=1)
20260313-060137-9057 12185 * SendRequest     (client.cc:198):    Sending client request with id 87 (shardtag=60129542152 predlist_size=1)
20260313-060137-9058 12185 * SendRequest     (client.cc:198):    Sending client request with id 88 (shardtag=60129542153 predlist_size=1)
20260313-060137-9139 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060137-9160 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060137-9162 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060138-0182 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060138-1046 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060138-1047 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060138-2240 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060138-3084 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060138-3086 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060138-3184 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060138-5062 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060138-5072 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060138-5192 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060138-6259 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060138-7176 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060138-7178 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060138-9079 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060138-9187 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060138-9224 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060139-0279 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060139-1101 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060139-1131 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060139-1256 12185 * SendRequest     (client.cc:198):    Sending client request with id 89 (shardtag=8589934608 predlist_size=1)
20260313-060139-1258 12185 * SendRequest     (client.cc:198):    Sending client request with id 90 (shardtag=8589934609 predlist_size=1)
20260313-060139-1286 12185 * SendRequest     (client.cc:198):    Sending client request with id 91 (shardtag=128849018889 predlist_size=1)
20260313-060139-1288 12185 * SendRequest     (client.cc:198):    Sending client request with id 92 (shardtag=128849018890 predlist_size=1)
20260313-060139-1289 12185 * SendRequest     (client.cc:198):    Sending client request with id 93 (shardtag=128849018891 predlist_size=1)
20260313-060139-2092 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060139-2094 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060139-2247 12185 * SendRequest     (client.cc:198):    Sending client request with id 94 (shardtag=111669149711 predlist_size=1)
20260313-060139-2249 12185 * SendRequest     (client.cc:198):    Sending client request with id 95 (shardtag=111669149712 predlist_size=1)
20260313-060139-2904 12185 * SendRequest     (client.cc:198):    Sending client request with id 96 (shardtag=25769803783 predlist_size=1)
20260313-060139-4158 12185 * SendRequest     (client.cc:198):    Sending client request with id 97 (shardtag=42949672978 predlist_size=1)
20260313-060139-4298 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060139-5120 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060139-6180 12185 * SendRequest     (client.cc:198):    Sending client request with id 98 (shardtag=77309411337 predlist_size=1)
20260313-060139-6182 12185 * SendRequest     (client.cc:198):    Sending client request with id 99 (shardtag=77309411338 predlist_size=1)
20260313-060139-6183 12185 * SendRequest     (client.cc:198):    Sending client request with id 100 (shardtag=77309411339 predlist_size=1)
20260313-060139-6202 12185 * SendRequest     (client.cc:198):    Sending client request with id 101 (shardtag=60129542154 predlist_size=1)
20260313-060139-6204 12185 * SendRequest     (client.cc:198):    Sending client request with id 102 (shardtag=60129542155 predlist_size=1)
20260313-060139-6205 12185 * SendRequest     (client.cc:198):    Sending client request with id 103 (shardtag=60129542156 predlist_size=1)
20260313-060139-6278 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060139-6345 12185 * SendRequest     (client.cc:198):    Sending client request with id 104 (shardtag=94489280524 predlist_size=1)
20260313-060139-6347 12185 * SendRequest     (client.cc:198):    Sending client request with id 105 (shardtag=94489280525 predlist_size=1)
20260313-060139-9328 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060140-0196 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060140-0214 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060140-0299 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060140-1376 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060140-1378 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060140-2330 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060140-2333 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060140-2344 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060140-2350 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060140-3958 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060140-5238 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060140-6260 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060140-6404 12185 * SendRequest     (client.cc:198):    Sending client request with id 106 (shardtag=8589934610 predlist_size=1)
20260313-060140-6405 12185 * SendRequest     (client.cc:198):    Sending client request with id 107 (shardtag=8589934611 predlist_size=1)
20260313-060140-7249 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060140-8269 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060140-9399 12185 * SendRequest     (client.cc:198):    Sending client request with id 108 (shardtag=111669149713 predlist_size=0)
20260313-060140-9401 12185 * SendRequest     (client.cc:198):    Sending client request with id 109 (shardtag=111669149714 predlist_size=1)
20260313-060140-9402 12185 * SendRequest     (client.cc:198):    Sending client request with id 110 (shardtag=111669149715 predlist_size=1)
20260313-060140-9403 12185 * SendRequest     (client.cc:198):    Sending client request with id 111 (shardtag=111669149716 predlist_size=1)
20260313-060140-9404 12185 * SendRequest     (client.cc:198):    Sending client request with id 112 (shardtag=111669149717 predlist_size=1)
20260313-060140-9405 12185 * SendRequest     (client.cc:198):    Sending client request with id 113 (shardtag=111669149718 predlist_size=1)
20260313-060140-9441 12185 * SendRequest     (client.cc:198):    Sending client request with id 114 (shardtag=128849018892 predlist_size=1)
20260313-060140-9443 12185 * SendRequest     (client.cc:198):    Sending client request with id 115 (shardtag=128849018893 predlist_size=1)
20260313-060141-0035 12185 * SendRequest     (client.cc:198):    Sending client request with id 116 (shardtag=25769803784 predlist_size=1)
20260313-060141-2290 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060141-2435 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060141-3482 12185 * SendRequest     (client.cc:198):    Sending client request with id 117 (shardtag=94489280526 predlist_size=1)
20260313-060141-4328 12185 * SendRequest     (client.cc:198):    Sending client request with id 118 (shardtag=77309411340 predlist_size=1)
20260313-060141-4330 12185 * SendRequest     (client.cc:198):    Sending client request with id 119 (shardtag=77309411341 predlist_size=1)
20260313-060141-5351 12185 * SendRequest     (client.cc:198):    Sending client request with id 120 (shardtag=60129542157 predlist_size=1)
20260313-060141-5445 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060141-5448 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060141-5450 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060141-5454 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060141-5471 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060141-7480 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
20260313-060141-8471 12185 ! ReceiveMessage  (replica.cc:680):   [0] Ignoring stray ReplyMessage delivered to replica listener
